Format: [timestamp_ms] , raw_ppg , moving_avg , threshold , peak , bpm
         1 ,  27590 ,   1379 ,  16554 , ---- ,    0.0
         7 ,  26134 ,   2686 ,  16554 , ---- ,    0.0
        12 ,  25302 ,   3951 ,  16554 , ---- ,    0.0
        18 ,  26102 ,   5256 ,  16554 , ---- ,    0.0
        23 ,  23685 ,   6440 ,  16554 , ---- ,    0.0
        28 ,  24582 ,   7669 ,  16554 , ---- ,    0.0
        34 ,  22309 ,   8785 ,  16554 , ---- ,    0.0
        39 ,  24341 ,  10002 ,  16554 , ---- ,    0.0
        44 ,  23253 ,  11164 ,  16554 , ---- ,    0.0
        50 ,  24966 ,  12413 ,  16554 , ---- ,    0.0
        55 ,  23685 ,  13597 ,  16554 , ---- ,    0.0
        61 ,  25366 ,  14865 ,  16554 , ---- ,    0.0
        66 ,  25910 ,  16161 ,  16554 , ---- ,    0.0
        71 ,  25286 ,  17425 ,  16554 , ---- ,    0.0
        77 ,  26518 ,  18751 ,  16554 , ---- ,    0.0
        82 ,  25942 ,  20048 ,  16554 , ---- ,    0.0
        87 ,  27030 ,  21400 ,  16554 , ---- ,    0.0
        93 ,  26086 ,  22704 ,  16554 , ---- ,    0.0
        98 ,  27574 ,  24083 ,  16554 , ---- ,    0.0
       104 ,  26406 ,  25403 ,  16554 , ---- ,    0.0
       109 ,  27958 ,  25421 , 16774.8 , ---- ,    0.0
       114 ,  26966 ,  25463 , 16774.8 , ---- ,    0.0
       120 ,  29031 ,  25649 , 17418.6 , ---- ,    0.0
       125 ,  30871 ,  25888 , 18522.6 , ---- ,    0.0
       130 ,  29767 ,  26192 , 18522.6 , ---- ,    0.0
       136 ,  29975 ,  26462 , 18522.6 , ---- ,    0.0
       141 ,  30519 ,  26872 , 18522.6 , ---- ,    0.0
       147 ,  32103 ,  27260 , 19261.8 , ---- ,    0.0
       152 ,  31463 ,  27671 , 19261.8 , ---- ,    0.0
       157 ,  33576 ,  28101 , 20145.6 , ---- ,    0.0
       163 ,  31815 ,  28508 , 20145.6 , ---- ,    0.0
       168 ,  33352 ,  28907 , 20145.6 , ---- ,    0.0
       173 ,  34008 ,  29312 , 20404.8 , ---- ,    0.0
       179 ,  33496 ,  29722 , 20404.8 , ---- ,    0.0
       184 ,  35336 ,  30163 , 21201.6 , ---- ,    0.0
       190 ,  34568 ,  30595 , 21201.6 , ---- ,    0.0
       195 ,  35848 ,  31035 , 21508.8 , ---- ,    0.0
       201 ,  34504 ,  31456 , 21508.8 , ---- ,    0.0
       206 ,  35800 ,  31868 , 21508.8 , ---- ,    0.0
       211 ,  34632 ,  32279 , 21508.8 , ---- ,    0.0
       217 ,  36136 ,  32688 , 21681.6 , ---- ,    0.0
       222 ,  34824 ,  33081 , 21681.6 , ---- ,    0.0
       227 ,  35992 ,  33429 , 21681.6 , ---- ,    0.0
       233 ,  36504 ,  33710 , 21902.4 , ---- ,    0.0
       238 ,  36504 ,  34047 , 21902.4 , ---- ,    0.0
       244 ,  37561 ,  34427 , 22536.6 , ---- ,    0.0
       249 ,  36744 ,  34738 , 22536.6 , ---- ,    0.0
       254 ,  37161 ,  34991 , 22536.6 , ---- ,    0.0
       260 ,  36392 ,  35237 , 22536.6 , ---- ,    0.0
       265 ,  37545 ,  35436 , 22536.6 , ---- ,    0.0
       306 ,  34904 ,  35590 , 22536.6 , ---- ,    0.0
       311 ,  35672 ,  35706 , 22536.6 , ---- ,    0.0
       317 ,  34200 ,  35716 , 22536.6 , ---- ,    0.0
       322 ,  35464 ,  35814 , 22536.6 , ---- ,    0.0
       328 ,  36905 ,  35893 , 22536.6 , ---- ,    0.0
       333 ,  34968 ,  35913 , 22536.6 , ---- ,    0.0
       338 ,  35928 ,  35917 , 22536.6 , ---- ,    0.0
       344 ,  34648 ,  35924 , 22536.6 , ---- ,    0.0
       349 ,  33448 ,  35806 , 22536.6 , PEAK ,    0.0
       355 ,  34568 ,  35803 , 22536.6 , ---- ,    0.0
       361 ,  35368 ,  35765 , 22536.6 , ---- ,    0.0
       366 ,  34056 ,  35726 , 22536.6 , ---- ,    0.0
       372 ,  35016 ,  35677 , 22536.6 , ---- ,    0.0
       377 ,  34104 ,  35557 , 22536.6 , ---- ,    0.0
       383 ,  35288 ,  35497 , 22536.6 , ---- ,    0.0
       388 ,  33096 ,  35273 , 22536.6 , ---- ,    0.0
       393 ,  34488 ,  35160 , 22536.6 , ---- ,    0.0
       399 ,  36200 ,  35112 , 22536.6 , ---- ,    0.0
       404 ,  34360 ,  35011 , 22536.6 , ---- ,    0.0
       410 ,  35672 ,  34917 , 22536.6 , ---- ,    0.0
       415 ,  34552 ,  34900 , 22536.6 , ---- ,    0.0
       427 ,  34760 ,  34854 , 22536.6 , ---- ,    0.0
       432 ,  34856 ,  34887 , 22536.6 , ---- ,    0.0
       438 ,  34232 ,  34825 , 22536.6 , ---- ,    0.0
       443 ,  35368 ,  34748 , 22536.6 , ---- ,    0.0
       449 ,  33432 ,  34672 , 22536.6 , ---- ,    0.0
       454 ,  35032 ,  34627 , 22536.6 , ---- ,    0.0
       459 ,  33608 ,  34575 , 22536.6 , ---- ,    0.0
       465 ,  34952 ,  34650 , 22536.6 , ---- ,    0.0
       470 ,  36040 ,  34724 , 22536.6 , ---- ,    0.0
       475 ,  34280 ,  34669 , 22536.6 , ---- ,    0.0
       481 ,  35560 ,  34744 , 22536.6 , ---- ,    0.0
       486 ,  34872 ,  34737 , 22536.6 , ---- ,    0.0
       492 ,  36296 ,  34847 , 22536.6 , ---- ,    0.0
       497 ,  34904 ,  34828 , 22536.6 , ---- ,    0.0
       502 ,  36264 ,  34986 , 22536.6 , ---- ,    0.0
       508 ,  35608 ,  35042 , 22536.6 , ---- ,    0.0
       513 ,  37593 ,  35112 , 22555.8 , ---- ,    0.0
       519 ,  37577 ,  35272 , 22555.8 , ---- ,    0.0
       524 ,  38057 ,  35392 , 22834.2 , ---- ,    0.0
       529 ,  39529 ,  35641 , 23717.4 , ---- ,    0.0
       535 ,  38585 ,  35832 , 23717.4 , ---- ,    0.0
       540 ,  38857 ,  36032 , 23717.4 , ---- ,    0.0
       545 ,  38825 ,  36261 , 23717.4 , ---- ,    0.0
       551 ,  40729 ,  36530 , 24437.4 , ---- ,    0.0
       556 ,  40953 ,  36906 , 24571.8 , ---- ,    0.0
       561 ,  41226 ,  37215 , 24735.6 , ---- ,    0.0
       567 ,  39609 ,  37515 , 24735.6 , ---- ,    0.0
       572 ,  40745 ,  37805 , 24735.6 , ---- ,    0.0
       577 ,  41450 ,  38075 ,  24870 , ---- ,    0.0
       651 ,  36680 ,  38195 ,  24870 , ---- ,    0.0
       656 ,  37561 ,  38296 ,  24870 , ---- ,    0.0
       662 ,  35976 ,  38351 ,  24870 , ---- ,    0.0
       667 ,  37033 ,  38388 ,  24870 , ---- ,    0.0
       673 ,  38073 ,  38546 ,  24870 , ---- ,    0.0
       678 ,  36776 ,  38572 ,  24870 , ---- ,    0.0
       683 ,  37161 ,  38649 ,  24870 , ---- ,    0.0
       689 ,  35048 ,  38522 ,  24870 , PEAK ,    0.0
       695 ,  36264 ,  38456 ,  24870 , ---- ,    0.0
       701 ,  33880 ,  38248 ,  24870 , ---- ,    0.0
       706 ,  34776 ,  38010 ,  24870 , ---- ,    0.0
       712 ,  33352 ,  37748 ,  24870 , ---- ,    0.0
       717 ,  34280 ,  37519 ,  24870 , ---- ,    0.0
       722 ,  33736 ,  37265 ,  24870 , ---- ,    0.0
       728 ,  32952 ,  36876 ,  24870 , ---- ,    0.0
       733 ,  31367 ,  36397 ,  24870 , ---- ,    0.0
       738 ,  32776 ,  35974 ,  24870 , ---- ,    0.0
       744 ,  33704 ,  35679 ,  24870 , ---- ,    0.0
       749 ,  34312 ,  35357 ,  24870 , ---- ,    0.0
       755 ,  33816 ,  34976 ,  24870 , ---- ,    0.0
       760 ,  32776 ,  34780 ,  24870 , ---- ,    0.0
       766 ,  32904 ,  34548 ,  24870 , ---- ,    0.0
       771 ,  31495 ,  34324 ,  24870 , ---- ,    0.0
       776 ,  31239 ,  34034 ,  24870 , ---- ,    0.0
       782 ,  32023 ,  33731 ,  24870 , ---- ,    0.0
       787 ,  33480 ,  33567 ,  24870 , ---- ,    0.0
       793 ,  33208 ,  33369 ,  24870 , ---- ,    0.0
       798 ,  34136 ,  33323 , 33793.6 , ---- ,    0.0
       846 ,  32551 ,  33138 , 33793.6 , ---- ,    0.0
       852 ,  34168 ,  33152 , 33793.6 , ---- ,    0.0
       857 ,  33592 ,  33093 , 33793.6 , ---- ,    0.0
       863 ,  30407 ,  32946 , 33793.6 , ---- ,    0.0
       868 ,  33224 ,  32893 , 33793.6 , ---- ,    0.0
       873 ,  31943 ,  32803 , 33793.6 , ---- ,    0.0
       879 ,  34568 ,  32884 , 34171.2 , ---- ,    0.0
       884 ,  32776 ,  32954 , 34171.2 , ---- ,    0.0
       890 ,  33928 ,  33012 ,  34344 , ---- ,    0.0
       895 ,  32968 ,  32975 ,  34344 , ---- ,    0.0
       900 ,  33800 ,  32950 , 34984.4 , ---- ,    0.0
       906 ,  32776 ,  32898 , 34984.4 , ---- ,    0.0
       911 ,  34328 ,  32975 , 34984.4 , ---- ,    0.0
       916 ,  36280 ,  33144 , 35246.8 , ---- ,    0.0
       922 ,  34296 ,  33284 , 35246.8 , ---- ,    0.0
       927 ,  36440 ,  33544 , 35304.4 , ---- ,    0.0
       932 ,  34136 ,  33650 , 35304.4 , ---- ,    0.0
       938 ,  36072 ,  33779 , 35432.4 , ---- ,    0.0
       943 ,  33752 ,  33807 , 35432.4 , ---- ,    0.0
       949 ,  33800 ,  33790 , 35656.4 , ---- ,    0.0
       954 ,  34536 ,  33889 , 35656.4 , ---- ,    0.0
       959 ,  35160 ,  33939 , 36482.4 , ---- ,    0.0
      1021 ,  35352 ,  34027 , 36776.8 , ---- ,    0.0
      1027 ,  33000 ,  34156 , 36776.8 , ---- ,    0.0
      1032 ,  35112 ,  34251 ,  36860 , ---- ,    0.0
      1038 ,  33320 ,  34320 , 37032.8 , ---- ,    0.0
      1043 ,  34264 ,  34304 , 37032.8 , ---- ,    0.0
      1048 ,  34520 ,  34392 , 37032.8 , ---- ,    0.0
      1054 ,  34280 ,  34409 , 37032.8 , ---- ,    0.0
      1059 ,  35640 ,  34543 , 37032.8 , ---- ,    0.0
      1064 ,  33672 ,  34536 , 37032.8 , ---- ,    0.0
      1070 ,  33528 ,  34574 , 37032.8 , ---- ,    0.0
      1075 ,  33192 ,  34517 , 37032.8 , ---- ,    0.0
      1080 ,  34440 ,  34425 , 37032.8 , ---- ,    0.0
      1086 ,  32872 ,  34354 , 37032.8 , ---- ,    0.0
      1091 ,  34024 ,  34233 , 37032.8 , ---- ,    0.0
      1096 ,  32727 ,  34163 , 37032.8 , ---- ,    0.0
      1102 ,  33704 ,  34044 , 37032.8 , ---- ,    0.0
      1107 ,  35464 ,  34130 , 37032.8 , ---- ,    0.0
      1113 ,  33768 ,  34128 , 37032.8 , ---- ,    0.0
      1118 ,  35224 ,  34163 , 37032.8 , ---- ,    0.0
      1123 ,  35224 ,  34166 , 37032.8 , ---- ,    0.0
      1129 ,  34424 ,  34119 , 37032.8 , ---- ,    0.0
      1134 ,  32631 ,  34101 , 37032.8 , ---- ,    0.0
      1139 ,  33720 ,  34031 , 37032.8 , ---- ,    0.0
      1145 ,  33576 ,  34044 , 37032.8 , ---- ,    0.0
      1150 ,  34184 ,  34040 , 37032.8 , ---- ,    0.0
      1155 ,  34920 ,  34060 , 37032.8 , ---- ,    0.0
      1161 ,  33640 ,  34028 , 37032.8 , ---- ,    0.0
      1166 ,  35432 ,  34018 , 37032.8 , ---- ,    0.0
      1171 ,  33144 ,  33991 , 37032.8 , ---- ,    0.0
      1177 ,  34536 ,  34042 , 37032.8 , ---- ,    0.0
      1182 ,  33752 ,  34070 , 37032.8 , ---- ,    0.0
      1187 ,  35512 ,  34123 , 37032.8 , ---- ,    0.0
      1193 ,  34664 ,  34213 , 37032.8 , ---- ,    0.0
      1198 ,  35912 ,  34307 , 37032.8 , ---- ,    0.0
      1204 ,  35864 ,  34464 , 37032.8 , ---- ,    0.0
      1209 ,  37001 ,  34629 , 37032.8 , ---- ,    0.0
      1215 ,  38537 ,  34783 , 37032.8 , ---- ,    0.0
      1220 ,  37257 ,  34957 , 37032.8 , ---- ,    0.0
      1225 ,  39209 ,  35156 , 37032.8 , ---- ,    0.0
      1231 ,  38089 ,  35300 , 37032.8 , ---- ,    0.0
      1236 ,  39385 ,  35548 , 37032.8 , ---- ,    0.0
      1241 ,  37673 ,  35800 , 37032.8 , ---- ,    0.0
      1247 ,  39785 ,  36103 , 37032.8 , ---- ,    0.0
      1252 ,  37977 ,  36323 , 37032.8 , ---- ,    0.0
      1257 ,  39625 ,  36595 , 37032.8 , ---- ,    0.0
      1263 ,  38681 ,  36783 , 37032.8 , ---- ,    0.0
      1268 ,  38809 ,  37042 , 37032.8 , ---- ,    0.0
      1274 ,  40809 ,  37311 , 37032.8 , ---- ,    0.0
      1279 ,  38649 ,  37586 , 37032.8 , ---- ,    0.0
      1284 ,  39785 ,  37848 , 37032.8 , ---- ,    0.0
      1325 ,  36889 ,  38005 , 37032.8 , ---- ,    0.0
      1331 ,  37273 ,  38093 , 37032.8 , ---- ,    0.0
      1337 ,  35432 ,  38132 , 37032.8 , ---- ,    0.0
      1342 ,  37833 ,  38228 , 37032.8 , ---- ,    0.0
      1347 ,  36184 ,  38244 , 37032.8 , ---- ,    0.0
      1353 ,  36776 ,  38232 , 37032.8 , PEAK ,    0.0
      1359 ,  35480 ,  38080 , 37032.8 , ---- ,    0.0
      1364 ,  36072 ,  38020 , 37032.8 , ---- ,    0.0
      1370 ,  34840 ,  37802 , 37032.8 , ---- ,    0.0
      1375 ,  34056 ,  37600 , 37032.8 , ---- ,    0.0
      1380 ,  36104 ,  37436 , 37032.8 , ---- ,    0.0
      1386 ,  33720 ,  37238 , 37032.8 , ---- ,    0.0
      1391 ,  34856 ,  36992 , 37032.8 , ---- ,    0.0
      1396 ,  32727 ,  36730 , 37032.8 , ---- ,    0.0
      1402 ,  32695 ,  36383 , 37032.8 , ---- ,    0.0
      1407 ,  31735 ,  36036 , 37032.8 , ---- ,    0.0
      1412 ,  33592 ,  35775 , 37032.8 , ---- ,    0.0
      1418 ,  32327 ,  35351 , 37032.8 , ---- ,    0.0
      1423 ,  33256 ,  35081 , 37032.8 , ---- ,    0.0
      1429 ,  33080 ,  34746 , 37032.8 , ---- ,    0.0
      1434 ,  32359 ,  34519 , 37032.8 , ---- ,    0.0
      1439 ,  34712 ,  34391 , 37032.8 , ---- ,    0.0
      1445 ,  31767 ,  34208 , 37032.8 , ---- ,    0.0
      1450 ,  33304 ,  33982 , 37032.8 , ---- ,    0.0
      1455 ,  31767 ,  33761 , 37032.8 , ---- ,    0.0
      1461 ,  33448 ,  33594 , 37032.8 , ---- ,    0.0
      1466 ,  32551 ,  33448 , 37032.8 , ---- ,    0.0
      1471 ,  33288 ,  33309 , 36648.2 , ---- ,    0.0
      1477 ,  33736 ,  33254 , 36648.2 , ---- ,    0.0
      1482 ,  32952 ,  33198 , 36648.2 , ---- ,    0.0
      1487 ,  34632 ,  33125 , 36648.2 , ---- ,    0.0
      1493 ,  33032 ,  33090 , 36648.2 , ---- ,    0.0
      1498 ,  34200 ,  33058 , 36648.2 , ---- ,    0.0
      1504 ,  32359 ,  33039 , 36648.2 , ---- ,    0.0
      1509 ,  33864 ,  33098 , 36648.2 , ---- ,    0.0
      1515 ,  33432 ,  33182 , 36648.2 , ---- ,    0.0
      1520 ,  34216 ,  33214 , 36648.2 , ---- ,    0.0
      1525 ,  33320 ,  33263 , 36648.2 , ---- ,    0.0
      1531 ,  33688 ,  33285 , 36648.2 , ---- ,    0.0
      1536 ,  35608 ,  33411 , 36648.2 , ---- ,    0.0
      1541 ,  32039 ,  33395 , 36648.2 , ---- ,    0.0
      1547 ,  35816 ,  33450 , 36648.2 , ---- ,    0.0
      1552 ,  33960 ,  33560 , 36648.2 , ---- ,    0.0
      1557 ,  34920 ,  33641 , 36648.2 , ---- ,    0.0
      1563 ,  33496 ,  33727 , 36648.2 , ---- ,    0.0
      1568 ,  34984 ,  33804 , 36648.2 , ---- ,    0.0
      1573 ,  33288 ,  33841 , 36648.2 , ---- ,    0.0
      1579 ,  34424 ,  33898 , 36648.2 , ---- ,    0.0
      1584 ,  33704 ,  33896 , 36648.2 , ---- ,    0.0
      1589 ,  33656 ,  33931 , 36648.2 , ---- ,    0.0
      1669 ,  32904 ,  33845 , 36648.2 , ---- ,    0.0
      1675 ,  34392 ,  33913 , 36648.2 , ---- ,    0.0
      1680 ,  33544 ,  33880 , 36648.2 , ---- ,    0.0
      1686 ,  34312 ,  33978 , 36648.2 , ---- ,    0.0
      1691 ,  33128 ,  33941 , 36648.2 , ---- ,    0.0
      1697 ,  34312 ,  33985 , 36648.2 , ---- ,    0.0
      1745 ,  34024 ,  33975 , 36648.2 , ---- ,    0.0
      1751 ,  35032 ,  34061 , 36648.2 , ---- ,    0.0
      1756 ,  34056 ,  34079 , 36648.2 , ---- ,    0.0
      1761 ,  36312 ,  34115 , 37179.4 , ---- ,    0.0
      1767 ,  33768 ,  34201 , 37179.4 , ---- ,    0.0
      1772 ,  35688 ,  34195 , 37179.4 , ---- ,    0.0
      1777 ,  34056 ,  34200 , 37179.4 , ---- ,    0.0
      1783 ,  35400 ,  34224 , 37179.4 , ---- ,    0.0
      1788 ,  32856 ,  34192 , 37179.4 , ---- ,    0.0
      1793 ,  35544 ,  34220 , 37179.4 , ---- ,    0.0
      1799 ,  32279 ,  34169 , 37179.4 , ---- ,    0.0
      1804 ,  34200 ,  34158 , 37179.4 , ---- ,    0.0
      1810 ,  36152 ,  34280 , 37179.4 , ---- ,    0.0
      1815 ,  34072 ,  34301 , 37179.4 , ---- ,    0.0
      1820 ,  35368 ,  34424 , 37179.4 , ---- ,    0.0
      1826 ,  33416 ,  34375 , 37179.4 , ---- ,    0.0
      1831 ,  35880 ,  34492 , 37179.4 , ---- ,    0.0
      1836 ,  32856 ,  34419 , 37179.4 , ---- ,    0.0
      1842 ,  34680 ,  34497 , 37179.4 , ---- ,    0.0
      1847 ,  32872 ,  34425 , 37179.4 , ---- ,    0.0
      1852 ,  34248 ,  34436 , 37179.4 , ---- ,    0.0
      1858 ,  34856 ,  34427 , 37179.4 , ---- ,    0.0
      1863 ,  34312 ,  34440 , 37179.4 , ---- ,    0.0
      1868 ,  36232 ,  34436 , 37179.4 , ---- ,    0.0
      1874 ,  34184 ,  34457 , 37179.4 , ---- ,    0.0
      1879 ,  36392 ,  34492 , 37179.4 , ---- ,    0.0
      1884 ,  34504 ,  34515 , 37179.4 , ---- ,    0.0
      1890 ,  34648 ,  34477 , 37179.4 , ---- ,    0.0
      1895 ,  35224 ,  34595 , 37179.4 , ---- ,    0.0
      1901 ,  36808 ,  34659 , 37179.4 , ---- ,    0.0
      1906 ,  34648 ,  34777 , 37179.4 , ---- ,    0.0
      1911 ,  37737 ,  34954 , 37179.4 , ---- ,    0.0
      1917 ,  39305 ,  35112 , 37179.4 , ---- ,    0.0
      1922 ,  37817 ,  35299 , 37179.4 , ---- ,    0.0
      1927 ,  39625 ,  35512 , 37179.4 , ---- ,    0.0
      1933 ,  37177 ,  35700 , 37179.4 , ---- ,    0.0
      1938 ,  39785 ,  35895 , 37179.4 , ---- ,    0.0
      1943 ,  38121 ,  36158 , 37179.4 , ---- ,    0.0
      1949 ,  39577 ,  36403 , 37179.4 , ---- ,    0.0
      1954 ,  37945 ,  36657 , 37179.4 , ---- ,    0.0
      1959 ,  39817 ,  36935 , 37179.4 , ---- ,    0.0
      1965 ,  40649 ,  37225 , 37179.4 , ---- ,    0.0
      1970 ,  39641 ,  37491 , 37179.4 , ---- ,    0.0
      1975 ,  40665 ,  37713 , 37179.4 , ---- ,    0.0
      2037 ,  34360 ,  37722 , 37179.4 , ---- ,    0.0
      2043 ,  36264 ,  37715 , 37179.4 , PEAK ,    0.0
      2049 ,  34504 ,  37715 , 37179.4 , ---- ,    0.0
      2055 ,  35688 ,  37767 , 37179.4 , ---- ,    0.0
      2060 ,  35592 ,  37786 , 37179.4 , ---- ,    0.0
      2066 ,  34600 ,  37675 , 37179.4 , ---- ,    0.0
      2071 ,  36008 ,  37743 , 37179.4 , ---- ,    0.0
      2076 ,  33848 ,  37549 , 37179.4 , ---- ,    0.0
      2082 ,  35176 ,  37342 , 37179.4 , ---- ,    0.0
      2087 ,  32968 ,  37100 , 37179.4 , ---- ,    0.0
      2092 ,  34040 ,  36821 , 37179.4 , ---- ,    0.0
      2098 ,  31927 ,  36558 , 37179.4 , ---- ,    0.0
      2103 ,  32952 ,  36217 , 37179.4 , ---- ,    0.0
      2108 ,  30359 ,  35829 ,  36629 , ---- ,    0.0
      2114 ,  32695 ,  35484 ,  36629 , ---- ,    0.0
      2119 ,  34216 ,  35298 ,  36629 , ---- ,    0.0
      2124 ,  32647 ,  34939 ,  36629 , ---- ,    0.0
      2130 ,  33720 ,  34593 ,  36629 , ---- ,    0.0
      2135 ,  31575 ,  34190 ,  36629 , ---- ,    0.0
      2140 ,  33336 ,  33823 ,  36629 , ---- ,    0.0
      2146 ,  31607 ,  33686 ,  36629 , ---- ,    0.0
      2151 ,  33720 ,  33558 ,  36629 , ---- ,    0.0
      2156 ,  30759 ,  33371 ,  36629 , ---- ,    0.0
      2162 ,  32471 ,  33210 ,  36629 , ---- ,    0.0
      2167 ,  35400 ,  33201 ,  36629 , ---- ,    0.0
      2172 ,  32952 ,  33118 , 36542.6 , ---- ,    0.0
      2178 ,  34136 ,  33025 , 36542.6 , ---- ,    0.0
      2183 ,  32663 ,  32965 , 36542.6 , ---- ,    0.0
      2188 ,  34456 ,  32929 , 36542.6 , ---- ,    0.0
      2194 ,  32599 ,  32911 , 36542.6 , ---- ,    0.0
      2199 ,  34504 ,  32934 , 36542.6 , ---- ,    0.0
      2204 ,  32023 ,  32939 , 36542.6 , ---- ,    0.0
      2210 ,  33368 ,  32960 , 36542.6 , ---- ,    0.0
      2215 ,  32279 ,  33056 , 36542.6 , ---- ,    0.0
      2221 ,  34376 ,  33140 , 36542.6 , ---- ,    0.0
      2226 ,  36520 ,  33255 , 36542.6 , ---- ,    0.0
      2232 ,  34200 ,  33333 , 36542.6 , ---- ,    0.0
      2237 ,  35032 ,  33398 , 36542.6 , ---- ,    0.0
      2242 ,  33464 ,  33493 , 36542.6 , ---- ,    0.0
      2248 ,  35304 ,  33591 , 36542.6 , ---- ,    0.0
      2253 ,  33544 ,  33688 , 36542.6 , ---- ,    0.0
      2258 ,  35032 ,  33754 , 36542.6 , ---- ,    0.0
      2264 ,  32679 ,  33850 , 36542.6 , ---- ,    0.0
      2269 ,  32583 ,  33855 , 36542.6 , ---- ,    0.0
      2274 ,  34760 ,  33823 , 36542.6 , ---- ,    0.0
      2280 ,  34552 ,  33903 , 36542.6 , ---- ,    0.0
      2285 ,  35736 ,  33983 , 36542.6 , ---- ,    0.0
      2290 ,  34184 ,  34059 , 36542.6 , ---- ,    0.0
      2296 ,  36312 ,  34152 , 36542.6 , ---- ,    0.0
      2301 ,  33112 ,  34178 , 36542.6 , ---- ,    0.0
      2367 ,  35384 ,  34222 , 36542.6 , ---- ,    0.0
      2372 ,  32727 ,  34257 , 36542.6 , ---- ,    0.0
      2378 ,  34408 ,  34309 , 36542.6 , ---- ,    0.0
      2383 ,  32840 ,  34337 , 36542.6 , ---- ,    0.0
      2388 ,  33384 ,  34287 , 36542.6 , ---- ,    0.0
      2394 ,  32007 ,  34062 , 36542.6 , ---- ,    0.0
      2399 ,  33240 ,  34014 , 36542.6 , ---- ,    0.0
      2404 ,  35288 ,  34027 , 36542.6 , ---- ,    0.0
      2410 ,  34024 ,  34055 , 36542.6 , ---- ,    0.0
      2415 ,  34408 ,  34010 , 36542.6 , ---- ,    0.0
      2421 ,  32968 ,  33981 , 36542.6 , ---- ,    0.0
      2426 ,  34440 ,  33951 , 36542.6 , ---- ,    0.0
      2431 ,  32471 ,  33941 , 36542.6 , ---- ,    0.0
      2437 ,  34440 ,  34034 , 36542.6 , ---- ,    0.0
      2442 ,  32471 ,  33919 , 36542.6 , ---- ,    0.0
      2447 ,  34328 ,  33908 , 36542.6 , ---- ,    0.0
      2453 ,  34664 ,  33855 , 36542.6 , ---- ,    0.0
      2458 ,  33864 ,  33839 , 36542.6 , ---- ,    0.0
      2464 ,  35176 ,  33782 , 36542.6 , ---- ,    0.0
      2469 ,  34248 ,  33839 , 36542.6 , ---- ,    0.0
      2474 ,  34536 ,  33796 , 36542.6 , ---- ,    0.0
      2480 ,  32984 ,  33809 , 36542.6 , ---- ,    0.0
      2485 ,  35048 ,  33841 , 36542.6 , ---- ,    0.0
      2490 ,  32535 ,  33826 , 36542.6 , ---- ,    0.0
      2496 ,  34264 ,  33870 , 36542.6 , ---- ,    0.0
      2501 ,  29975 ,  33768 ,  36389 , ---- ,    0.0
      2506 ,  33944 ,  33803 ,  36389 , ---- ,    0.0
      2512 ,  35848 ,  33831 ,  36389 , ---- ,    0.0
      2517 ,  34280 ,  33844 ,  36389 , ---- ,    0.0
      2522 ,  33832 ,  33815 ,  36389 , ---- ,    0.0
      2528 ,  32007 ,  33767 ,  36389 , ---- ,    0.0
      2533 ,  34984 ,  33794 ,  36389 , ---- ,    0.0
      2538 ,  33720 ,  33857 ,  36389 , ---- ,    0.0
      2544 ,  34760 ,  33873 ,  36389 , ---- ,    0.0
      2593 ,  37065 ,  34103 ,  36389 , ---- ,    0.0
      2598 ,  35720 ,  34172 ,  36389 , ---- ,    0.0
      2604 ,  38281 ,  34353 ,  36389 , ---- ,    0.0
      2609 ,  36600 ,  34490 ,  36389 , ---- ,    0.0
      2614 ,  39305 ,  34696 ,  36389 , ---- ,    0.0
      2620 ,  38921 ,  34930 ,  36389 , ---- ,    0.0
      2625 ,  40201 ,  35213 ,  36389 , ---- ,    0.0
      2630 ,  42282 ,  35678 , 37359.2 , ---- ,    0.0
      2636 ,  39737 ,  35913 , 37359.2 , ---- ,    0.0
      2641 ,  41114 ,  36342 , 37359.2 , ---- ,    0.0
      2646 ,  39241 ,  36590 , 37359.2 , ---- ,    0.0
      2652 ,  41018 ,  37143 , 37359.2 , ---- ,    0.0
      2657 ,  38921 ,  37391 , 37359.2 , ---- ,    0.0
      2662 ,  41034 ,  37651 , 37359.2 , ---- ,    0.0
      2668 ,  38217 ,  37848 , 37359.2 , ---- ,    0.0
      2673 ,  40121 ,  38162 , 37359.2 , ---- ,    0.0
      2748 ,  36376 ,  38380 , 37359.2 , ---- ,    0.0
      2753 ,  33464 ,  38304 , 37359.2 , PEAK ,    0.0
      2759 ,  35416 ,  38389 , 37359.2 , ---- ,    0.0
      2765 ,  32968 ,  38300 , 37359.2 , ---- ,    0.0
      2770 ,  34008 ,  38147 , 37359.2 , ---- ,    0.0
      2776 ,  31975 ,  37960 , 37359.2 , ---- ,    0.0
      2781 ,  33208 ,  37706 , 37359.2 , ---- ,    0.0
      2787 ,  31271 ,  37439 , 37359.2 , ---- ,    0.0
      2792 ,  31575 ,  37053 , 37359.2 , ---- ,    0.0
      2797 ,  34264 ,  36820 , 37359.2 , ---- ,    0.0
      2803 ,  32840 ,  36452 , 37359.2 , ---- ,    0.0
      2808 ,  33736 ,  36025 , 37359.2 , ---- ,    0.0
      2813 ,  33288 ,  35702 , 37359.2 , ---- ,    0.0
      2819 ,  33016 ,  35297 , 37359.2 , ---- ,    0.0
      2824 ,  31303 ,  34900 , 37359.2 , ---- ,    0.0
      2829 ,  33416 ,  34520 , 37359.2 , ---- ,    0.0
      2835 ,  30871 ,  34118 , 37359.2 , ---- ,    0.0
