no peak, 48218, 61054.0, 346, 
no peak, 48156, 61054.0, 349, 
no peak, 48101, 61054.0, 352, 
no peak, 48039, 61054.0, 355, 
no peak, 48003, 61054.0, 358, 
no peak, 47941, 61054.0, 361, 
no peak, 47877, 61054.0, 364, 
no peak, 47799, 61054.0, 367, 
no peak, 47724, 61054.0, 370, 
no peak, 47639, 61054.0, 373, 
no peak, 47546, 61054.0, 376, 
no peak, 47460, 61054.0, 380, 
no peak, 47385, 61054.0, 383, 
no peak, 47311, 61054.0, 386, 
no peak, 47213, 61054.0, 389, 
no peak, 47125, 61054.0, 408, 
no peak, 47003, 61054.0, 411, 
no peak, 46869, 61054.0, 414, 
no peak, 46749, 61054.0, 417, 
no peak, 46662, 61054.0, 420, 
no peak, 46607, 61054.0, 423, 
no peak, 46536, 61054.0, 426, 
no peak, 46441, 61054.0, 430, 
no peak, 46345, 61054.0, 433, 
no peak, 46252, 61054.0, 436, 
no peak, 46163, 61054.0, 439, 
no peak, 46084, 61054.0, 442, 
no peak, 46012, 61054.0, 445, 
no peak, 45941, 61054.0, 448, 
no peak, 45856, 61054.0, 451, 
no peak, 45745, 60986.8, 454, 
no peak, 45669, 60986.8, 457, 
no peak, 45611, 60986.8, 460, 
no peak, 45560, 60986.8, 463, 
no peak, 45521, 60986.8, 466, 
no peak, 45470, 60986.8, 469, 
no peak, 45416, 60986.8, 473, 
no peak, 45363, 60986.8, 476, 
no peak, 45330, 60986.8, 479, 
no peak, 45309, 60986.8, 482, 
no peak, 45281, 60986.8, 485, 
no peak, 45281, 60986.8, 488, 
no peak, 45285, 60986.8, 491, 
no peak, 45265, 60986.8, 494, 
no peak, 45248, 60986.8, 497, 
no peak, 45221, 60986.8, 500, 
no peak, 45211, 60986.8, 503, 
no peak, 45217, 60986.8, 513, 
no peak, 45219, 60986.8, 517, 
no peak, 45237, 60986.8, 520, 
no peak, 45248, 60986.8, 523, 
no peak, 45262, 60986.8, 526, 
no peak, 45264, 60986.8, 529, 
no peak, 45272, 60986.8, 532, 
no peak, 45289, 60986.8, 535, 
no peak, 45345, 60986.8, 538, 
no peak, 45367, 60986.8, 541, 
no peak, 45402, 60986.8, 544, 
no peak, 45419, 60986.8, 547, 
no peak, 45422, 60986.8, 556, 
